"County_Name","ID","Gender","Race","ACT_Score","HS_GPA","HS_Type","College_Type","PostHS_Plan","FirstGen","PellElig","County_FIPS","State"
"Pulaski ",19202,2,1,15,2.19,1,3,1,2,2,"155"," Virginia"
"Pulaski ",19203,1,1,13,2.79,1,0,4,2,1,"155"," Virginia"
"Pulaski ",19204,1,1,23,2.71,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19205,2,1,12,2.75,1,3,2,1,2,"155"," Virginia"
"Pulaski ",19206,1,1,21,3.24,1,3,2,2,1,"155"," Virginia"
"Pulaski ",19207,2,1,21,2.66,1,1,3,1,2,"155"," Virginia"
"Pulaski ",19208,2,1,21,2.1,1,1,3,1,1,"155"," Virginia"
"Pulaski ",19209,2,1,19,2.87,1,1,4,2,2,"155"," Virginia"
"Pulaski ",19210,1,1,26,2.9,1,3,1,2,2,"155"," Virginia"
"Pulaski ",19211,2,1,24,3.85,2,3,4,1,2,"155"," Virginia"
"Pulaski ",19212,1,1,21,2.15,1,1,1,2,1,"155"," Virginia"
"Pulaski ",19213,1,1,19,3.13,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19214,2,4,21,3.95,1,0,1,1,1,"155"," Virginia"
"Pulaski ",19215,2,1,18,3.39,1,3,3,1,1,"155"," Virginia"
"Pulaski ",19216,2,1,24,1.99,1,1,2,2,2,"155"," Virginia"
"Pulaski ",19217,2,1,18,3.56,1,3,1,2,2,"155"," Virginia"
"Pulaski ",19218,1,3,19,3.73,1,3,1,1,1,"155"," Virginia"
"Pulaski ",19219,2,4,21,1.97,2,3,1,2,1,"155"," Virginia"
"Pulaski ",19220,1,1,22,3.87,1,3,1,2,1,"155"," Virginia"
"Pulaski ",19221,1,4,21,2.78,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19222,1,1,20,2.65,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19223,1,1,20,3.54,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19224,2,1,25,2.93,1,1,1,2,1,"155"," Virginia"
"Pulaski ",19225,1,1,28,3.04,1,1,3,1,2,"155"," Virginia"
"Pulaski ",19226,2,1,20,1.77,2,1,1,2,1,"155"," Virginia"
"Pulaski ",19227,1,2,20,3.49,1,3,1,1,2,"155"," Virginia"
"Pulaski ",19228,1,1,26,1.81,1,3,3,1,2,"155"," Virginia"
"Pulaski ",19229,1,1,24,2.35,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19230,1,1,20,3.14,1,0,2,1,1,"155"," Virginia"
"Pulaski ",19231,1,4,23,2.15,1,3,4,1,2,"155"," Virginia"
"Pulaski ",19232,2,1,22,2.14,1,3,1,2,2,"155"," Virginia"
"Pulaski ",19233,2,1,26,2.2,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19234,2,3,24,2.41,1,3,3,2,1,"155"," Virginia"
"Pulaski ",19235,2,4,21,2.04,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19236,1,1,19,2.49,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19237,2,3,19,1.87,1,3,1,1,2,"155"," Virginia"
"Pulaski ",19238,1,1,21,1.89,1,3,2,2,2,"155"," Virginia"
"Pulaski ",19239,1,2,21,3.1,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19240,2,1,25,3.88,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19241,2,1,23,1.8,1,3,2,1,2,"155"," Virginia"
"Pulaski ",19242,1,4,20,3.38,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19243,2,1,25,2.54,1,3,2,2,1,"155"," Virginia"
"Pulaski ",19244,2,1,19,2.19,1,0,3,2,2,"155"," Virginia"
"Pulaski ",19245,2,1,22,4,1,0,3,2,1,"155"," Virginia"
"Pulaski ",19246,2,1,28,1.85,1,1,3,2,1,"155"," Virginia"
"Pulaski ",19247,2,1,17,1.78,1,0,3,2,2,"155"," Virginia"
"Pulaski ",19248,2,1,21,3.76,1,2,1,1,1,"155"," Virginia"
"Pulaski ",19249,1,1,18,2.96,1,1,1,1,1,"155"," Virginia"
"Pulaski ",19250,1,1,21,3.89,1,3,1,2,2,"155"," Virginia"
"Pulaski ",19251,2,3,22,2.79,1,1,1,2,1,"155"," Virginia"
"Pulaski ",19252,2,2,20,3.72,1,3,3,2,2,"155"," Virginia"
"Pulaski ",19253,2,1,21,3.54,1,1,1,1,2,"155"," Virginia"
"Pulaski ",19254,2,4,20,2.8,1,1,1,1,1,"155"," Virginia"
"Pulaski ",19255,2,1,19,2.33,1,1,2,2,1,"155"," Virginia"
"Pulaski ",19256,1,1,21,2.86,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19257,1,1,17,1.91,1,1,2,2,2,"155"," Virginia"
"Pulaski ",19258,1,1,22,2.06,1,1,1,2,2,"155"," Virginia"
"Pulaski ",19259,1,1,20,3.44,1,1,1,2,1,"155"," Virginia"
"Pulaski ",19260,1,1,20,3.58,1,1,4,2,1,"155"," Virginia"
"Pulaski ",19261,2,1,19,2.9,1,3,4,1,1,"155"," Virginia"
"Pulaski ",19262,1,1,23,2.91,1,0,2,2,1,"155"," Virginia"
"Radford City",19263,1,3,23,3.9,1,2,1,2,2,"750"," Virginia"
"Radford City",19264,1,1,26,2.44,1,0,2,2,2,"750"," Virginia"
"Radford City",19265,1,2,27,1.87,1,3,1,2,2,"750"," Virginia"
"Radford City",19266,2,4,16,3.96,1,0,3,2,2,"750"," Virginia"
"Radford City",19267,2,1,19,2.95,1,3,1,1,1,"750"," Virginia"
"Radford City",19268,2,1,25,1.92,1,1,1,1,1,"750"," Virginia"
"Radford City",19269,2,1,18,3.91,1,1,1,2,2,"750"," Virginia"
"Radford City",19270,1,1,20,3.68,1,1,1,1,2,"750"," Virginia"
"Radford City",19271,1,1,22,2.66,2,3,1,2,1,"750"," Virginia"
"Radford City",19272,1,1,24,1.88,2,3,2,2,2,"750"," Virginia"
"Radford City",19273,2,1,23,3.6,3,3,3,2,2,"750"," Virginia"
"Radford City",19274,2,1,18,2.14,3,1,1,2,1,"750"," Virginia"
"Radford City",19275,2,1,21,3.94,1,1,1,2,2,"750"," Virginia"
"Radford City",19276,1,1,18,2.38,1,1,1,2,1,"750"," Virginia"
"Radford City",19277,2,3,15,2.82,1,1,2,2,1,"750"," Virginia"
"Radford City",19278,2,1,20,2.55,1,1,1,2,2,"750"," Virginia"
"Radford City",19279,2,2,21,3,1,3,1,2,2,"750"," Virginia"
"Radford City",19280,1,1,20,3.05,1,3,4,2,2,"750"," Virginia"
"Radford City",19281,1,3,16,3.21,1,1,1,2,2,"750"," Virginia"
"Radford City",19282,2,1,17,2.15,1,3,1,2,2,"750"," Virginia"
"Radford City",19283,2,1,26,2.97,1,3,1,2,2,"750"," Virginia"
"Radford City",19284,1,3,22,2.09,2,1,1,2,2,"750"," Virginia"
"Radford City",19285,2,1,24,3.15,1,1,1,1,2,"750"," Virginia"
"Radford City",19286,1,1,17,3.78,3,1,3,2,2,"750"," Virginia"
"Radford City",19287,1,4,23,3.17,1,1,1,2,2,"750"," Virginia"
"Radford City",19288,2,1,23,2.22,2,1,1,2,1,"750"," Virginia"
"Radford City",19289,2,3,17,2.81,1,3,1,1,2,"750"," Virginia"
"Radford City",19290,1,4,27,1.89,1,3,1,1,2,"750"," Virginia"
"Radford City",19291,2,4,19,2.83,2,3,1,2,2,"750"," Virginia"
"Radford City",19292,2,2,19,3.85,1,1,1,2,1,"750"," Virginia"
"Radford City",19293,1,1,19,2.82,1,1,1,1,1,"750"," Virginia"
"Radford City",19294,1,1,24,3.54,1,3,1,2,2,"750"," Virginia"
"Radford City",19295,1,2,22,3.75,1,1,1,2,2,"750"," Virginia"
"Radford City",19296,1,4,26,3.05,1,1,1,1,1,"750"," Virginia"
"Radford City",19297,1,1,24,3,1,1,1,2,2,"750"," Virginia"
"Radford City",19298,1,1,23,2.19,1,0,2,1,1,"750"," Virginia"
"Radford City",19299,1,1,19,2.94,1,1,3,2,2,"750"," Virginia"
"Radford City",19300,1,2,19,2.27,1,1,3,1,1,"750"," Virginia"
"Radford City",19301,1,1,18,3.81,3,3,1,2,1,"750"," Virginia"
"Radford City",19302,2,1,20,3.7,2,1,2,1,1,"750"," Virginia"
"Radford City",19303,2,4,22,3.03,1,1,2,2,1,"750"," Virginia"
"Radford City",19304,2,1,18,2.83,1,0,3,1,1,"750"," Virginia"
"Radford City",19305,1,2,25,3.05,2,3,3,2,1,"750"," Virginia"
"Radford City",19306,2,1,20,1.86,1,1,1,2,1,"750"," Virginia"
"Radford City",19307,1,2,18,3.46,1,2,3,1,2,"750"," Virginia"
"Radford City",19308,2,3,19,2.62,2,1,1,2,2,"750"," Virginia"
"Radford City",19309,2,1,19,3.2,1,1,1,2,1,"750"," Virginia"
"Radford City",19310,2,1,21,2.37,1,0,2,2,2,"750"," Virginia"
"Radford City",19311,2,4,13,2.2,1,1,1,2,1,"750"," Virginia"
"Radford City",19312,2,3,22,3.61,1,3,1,2,2,"750"," Virginia"
"Radford City",19313,1,4,20,3.6,1,3,1,2,2,"750"," Virginia"
"Radford City",19314,1,1,18,1.77,1,3,1,2,1,"750"," Virginia"
"Radford City",19315,1,3,25,1.8,3,1,2,2,1,"750"," Virginia"
"Radford City",19316,2,1,16,1.91,1,1,3,2,2,"750"," Virginia"
"Radford City",19317,1,2,25,2.83,1,1,1,2,2,"750"," Virginia"
"Radford City",19318,2,1,20,2.85,1,1,1,2,1,"750"," Virginia"
"Radford City",19319,2,3,24,2.87,1,2,3,1,2,"750"," Virginia"
"Radford City",19320,2,1,17,2.48,1,1,1,1,2,"750"," Virginia"
"Radford City",19321,2,1,20,3.58,1,3,2,2,2,"750"," Virginia"
"Radford City",19322,2,4,22,2.58,1,1,1,2,2,"750"," Virginia"
"Radford City",19323,2,2,19,2.64,1,1,2,2,1,"750"," Virginia"
"Radford City",19324,2,1,17,2.79,2,1,1,2,1,"750"," Virginia"
"Radford City",19325,1,4,18,2.18,1,1,2,2,1,"750"," Virginia"
"Radford City",19326,1,1,19,2.38,1,3,3,1,2,"750"," Virginia"
"Radford City",19327,2,1,20,3.37,1,1,1,1,2,"750"," Virginia"
"Radford City",19328,2,1,16,3.73,1,1,1,2,2,"750"," Virginia"
"Radford City",19329,2,2,26,1.98,2,1,1,2,2,"750"," Virginia"
"Radford City",19330,2,1,20,2.94,1,1,1,2,2,"750"," Virginia"
"Radford City",19331,1,1,20,2.87,2,1,2,2,1,"750"," Virginia"
"Radford City",19332,2,2,23,3.41,2,1,1,2,2,"750"," Virginia"
"Radford City",19333,2,1,24,3.22,1,1,1,1,2,"750"," Virginia"
"Radford City",19334,2,2,24,3.72,1,1,1,2,2,"750"," Virginia"
"Radford City",19335,1,2,24,2.62,1,3,3,2,1,"750"," Virginia"
"Radford City",19336,1,4,14,3.36,3,1,1,2,1,"750"," Virginia"
"Radford City",19337,1,1,14,3.06,1,2,2,2,1,"750"," Virginia"
"Radford City",19338,1,1,20,2.36,1,1,1,2,2,"750"," Virginia"
"Radford City",19339,1,3,21,2.66,1,0,4,2,2,"750"," Virginia"
"Radford City",19340,2,2,23,1.95,1,3,4,2,2,"750"," Virginia"
"Radford City",19341,1,1,23,2.19,1,1,1,2,2,"750"," Virginia"
"Radford City",19342,2,1,19,3.32,1,1,1,2,2,"750"," Virginia"
"Radford City",19343,2,1,21,3.47,1,0,1,2,1,"750"," Virginia"
"Radford City",19344,1,4,19,3.29,3,2,1,2,2,"750"," Virginia"
"Radford City",19345,1,1,22,2.48,3,1,1,2,2,"750"," Virginia"
"Radford City",19346,2,3,20,3.56,1,3,1,2,1,"750"," Virginia"
"Radford City",19347,1,1,23,3.71,2,2,4,2,2,"750"," Virginia"
"Radford City",19348,2,1,16,3.25,1,0,1,2,1,"750"," Virginia"
"Radford City",19349,1,4,18,1.97,1,3,1,2,2,"750"," Virginia"
"Radford City",19350,1,4,17,3.58,1,0,2,2,2,"750"," Virginia"
"Radford City",19351,2,2,24,3.32,1,2,1,2,1,"750"," Virginia"
"Radford City",19352,1,1,18,1.95,1,1,1,2,2,"750"," Virginia"
"Radford City",19353,2,4,22,3.62,3,1,1,1,2,"750"," Virginia"
"Radford City",19354,1,3,21,3.03,1,0,1,2,2,"750"," Virginia"
"Radford City",19355,2,4,27,3.09,1,0,4,2,1,"750"," Virginia"
"Radford City",19356,1,1,19,3.99,1,1,1,2,2,"750"," Virginia"
"Radford City",19357,2,1,21,2.42,1,3,1,2,1,"750"," Virginia"
"Radford City",19358,2,1,16,3.72,1,1,1,2,1,"750"," Virginia"
"Radford City",19359,2,4,19,2.97,2,0,2,2,1,"750"," Virginia"
"Radford City",19360,1,3,20,2.34,1,0,1,2,2,"750"," Virginia"
"Radford City",19361,2,3,17,3.43,2,1,1,2,2,"750"," Virginia"
"Radford City",19362,2,1,18,3.45,1,3,1,2,2,"750"," Virginia"
"Radford City",19363,2,1,23,2.87,1,3,1,2,1,"750"," Virginia"
"Radford City",19364,1,3,22,2.2,1,1,1,2,1,"750"," Virginia"
"Radford City",19365,2,1,23,3.88,1,1,2,1,1,"750"," Virginia"
"Radford City",19366,2,1,21,2.69,2,0,1,2,2,"750"," Virginia"
"Radford City",19367,1,1,19,3.98,1,3,1,2,2,"750"," Virginia"
"Radford City",19368,2,1,16,2.16,2,3,1,2,2,"750"," Virginia"
"Radford City",19369,2,1,21,3.52,2,1,2,2,2,"750"," Virginia"
"Radford City",19370,2,3,25,3.64,1,3,1,2,2,"750"," Virginia"
"Radford City",19371,2,1,17,3.22,2,1,1,2,1,"750"," Virginia"
"Radford City",19372,2,1,22,2.76,1,1,1,2,2,"750"," Virginia"
"Radford City",19373,1,1,21,2.45,1,2,2,2,2,"750"," Virginia"
"Radford City",19374,1,4,22,2.18,1,1,1,2,2,"750"," Virginia"
"Radford City",19375,2,1,16,3.01,1,3,1,1,2,"750"," Virginia"
"Radford City",19376,2,4,21,2,1,1,1,1,1,"750"," Virginia"
"Radford City",19377,2,4,17,2.45,1,1,1,1,2,"750"," Virginia"
"Radford City",19378,1,1,21,2.07,1,3,2,2,2,"750"," Virginia"
"Radford City",19379,1,4,19,2.87,1,0,1,2,2,"750"," Virginia"
"Radford City",19380,2,1,23,3.62,1,1,1,1,2,"750"," Virginia"
"Radford City",19381,2,2,22,3.89,1,1,1,2,2,"750"," Virginia"
"Radford City",19382,2,1,19,3.27,1,3,2,2,2,"750"," Virginia"
"Radford City",19383,1,1,15,3.61,1,3,2,2,1,"750"," Virginia"
"Radford City",19384,2,1,22,3.44,1,0,3,2,1,"750"," Virginia"
"Radford City",19385,2,2,21,3.27,1,1,1,1,1,"750"," Virginia"
"Radford City",19386,1,4,22,1.93,1,3,1,1,2,"750"," Virginia"
"Radford City",19387,1,1,28,3.02,1,0,1,2,1,"750"," Virginia"
"Radford City",19388,2,1,20,2.44,1,3,1,2,1,"750"," Virginia"
"Radford City",19389,2,3,20,3.58,1,1,1,2,2,"750"," Virginia"
"Radford City",19390,1,1,20,3.47,3,1,1,1,1,"750"," Virginia"
"Radford City",19391,2,2,21,3.95,1,3,1,2,2,"750"," Virginia"
"Radford City",19392,1,1,19,2.47,1,1,3,2,2,"750"," Virginia"
"Radford City",19393,1,4,22,2.91,1,0,1,2,1,"750"," Virginia"
"Radford City",19394,1,1,19,3.43,1,1,1,2,2,"750"," Virginia"
"Radford City",19395,2,1,23,2.13,2,1,1,2,1,"750"," Virginia"
"Radford City",19396,1,1,15,2.73,2,1,2,2,2,"750"," Virginia"
"Radford City",19397,1,3,19,3.48,3,3,1,2,1,"750"," Virginia"
"Radford City",19398,1,1,17,2.37,1,1,3,2,2,"750"," Virginia"
"Radford City",19399,1,1,22,3.21,2,1,2,1,1,"750"," Virginia"
"Radford City",19400,1,3,15,3.8,2,0,1,2,2,"750"," Virginia"
"Radford City",19401,2,1,18,2.43,1,1,1,2,2,"750"," Virginia"
"Radford City",19402,2,1,23,2.17,1,1,2,2,2,"750"," Virginia"
"Radford City",19403,1,1,28,3.73,1,1,2,2,2,"750"," Virginia"
"Radford City",19404,2,1,14,3.61,1,3,1,2,2,"750"," Virginia"
"Radford City",19405,2,4,22,1.87,2,1,1,1,1,"750"," Virginia"
"Radford City",19406,2,4,17,2.73,1,1,1,2,1,"750"," Virginia"
"Radford City",19407,1,4,21,3.7,1,1,2,1,1,"750"," Virginia"
"Radford City",19408,2,1,22,3.75,1,3,2,1,1,"750"," Virginia"
"Radford City",19409,1,1,20,2.53,1,1,1,2,2,"750"," Virginia"
"Radford City",19410,2,1,20,3.8,1,1,1,2,2,"750"," Virginia"
"Radford City",19411,1,1,20,1.75,2,1,2,2,2,"750"," Virginia"
"Radford City",19412,1,1,23,2.66,1,3,2,2,2,"750"," Virginia"
"Radford City",19413,2,2,23,3.4,1,3,1,2,2,"750"," Virginia"
"Radford City",19414,1,1,29,3.04,1,1,1,1,2,"750"," Virginia"
"Radford City",19415,2,1,23,3.32,1,3,1,2,1,"750"," Virginia"
"Radford City",19416,2,2,23,2.5,1,1,1,1,2,"750"," Virginia"
"Radford City",19417,1,1,22,2.75,1,1,1,2,2,"750"," Virginia"
"Radford City",19418,1,2,16,1.97,1,1,1,2,1,"750"," Virginia"
"Radford City",19419,2,1,18,2.55,1,3,1,2,2,"750"," Virginia"
"Radford City",19420,2,2,18,3.35,1,1,2,1,2,"750"," Virginia"
"Radford City",19421,2,1,17,3,1,3,2,2,2,"750"," Virginia"
"Radford City",19422,2,4,17,2.96,1,1,1,2,1,"750"," Virginia"
"Radford City",19423,1,4,19,1.97,2,0,1,2,1,"750"," Virginia"
"Radford City",19424,2,1,20,3.79,2,3,1,2,1,"750"," Virginia"
"Radford City",19425,2,4,18,3.78,1,1,1,2,2,"750"," Virginia"
"Radford City",19426,1,4,26,2.83,1,1,1,1,2,"750"," Virginia"
"Radford City",19427,1,1,19,3.38,1,1,3,1,2,"750"," Virginia"
"Radford City",19428,1,1,19,3.93,1,1,1,2,2,"750"," Virginia"
"Radford City",19429,1,4,23,1.77,1,1,3,2,2,"750"," Virginia"
"Radford City",19430,1,1,18,3.37,3,1,1,2,1,"750"," Virginia"
"Radford City",19431,1,3,24,2.68,2,0,1,2,2,"750"," Virginia"
"Radford City",19432,1,3,22,2.84,1,1,1,2,2,"750"," Virginia"
"Radford City",19433,1,1,19,3.37,1,0,1,2,1,"750"," Virginia"
"Radford City",19434,2,3,21,3.91,1,1,2,2,2,"750"," Virginia"
"Radford City",19435,2,3,21,2.05,1,1,1,2,2,"750"," Virginia"
"Radford City",19436,1,2,18,2.37,2,1,1,2,2,"750"," Virginia"
"Radford City",19437,2,1,25,3.74,1,1,1,2,2,"750"," Virginia"
"Radford City",19438,2,1,19,2.66,3,1,1,1,1,"750"," Virginia"
"Radford City",19439,1,2,23,3.11,1,3,2,2,1,"750"," Virginia"
"Radford City",19440,2,1,17,2.92,1,1,1,1,1,"750"," Virginia"
"Radford City",19441,1,1,23,3.65,2,1,1,2,2,"750"," Virginia"
"Radford City",19442,1,2,18,3.28,1,1,2,2,1,"750"," Virginia"
"Radford City",19443,2,4,23,1.75,1,1,2,2,1,"750"," Virginia"
"Radford City",19444,1,1,18,1.98,1,0,1,2,2,"750"," Virginia"
"Radford City",19445,1,3,23,2.99,2,1,1,2,2,"750"," Virginia"
"Radford City",19446,1,1,22,3.45,1,1,4,2,2,"750"," Virginia"
"Radford City",19447,1,1,22,3.59,1,3,2,2,2,"750"," Virginia"
"Radford City",19448,1,4,24,3.68,1,3,1,2,2,"750"," Virginia"
"Radford City",19449,2,1,18,2.68,1,1,1,2,2,"750"," Virginia"
"Radford City",19450,1,1,20,3.77,3,1,3,1,1,"750"," Virginia"
"Radford City",19451,2,1,22,3.85,1,1,1,2,1,"750"," Virginia"
"Radford City",19452,1,4,21,3.51,2,3,1,1,2,"750"," Virginia"
"Radford City",19453,2,3,22,2.12,1,0,1,2,2,"750"," Virginia"
"Radford City",19454,2,1,23,3.94,1,2,1,1,1,"750"," Virginia"
"Radford City",19455,1,1,24,2.49,1,1,2,2,2,"750"," Virginia"
"Radford City",19456,2,3,26,3.87,1,0,1,2,2,"750"," Virginia"
"Radford City",19457,1,1,25,3.13,1,0,1,2,1,"750"," Virginia"
"Radford City",19458,1,4,24,3.64,1,0,1,2,2,"750"," Virginia"
"Radford City",19459,1,4,18,2.77,1,1,1,1,1,"750"," Virginia"
"Radford City",19460,1,4,22,2.06,1,1,2,2,2,"750"," Virginia"
"Radford City",19461,1,1,21,3.49,1,1,1,2,2,"750"," Virginia"
"Radford City",19462,2,1,22,3.17,1,1,1,2,1,"750"," Virginia"
"Radford City",19463,1,3,22,3.7,3,2,1,1,2,"750"," Virginia"
"Radford City",19464,1,1,20,2.69,1,1,1,2,2,"750"," Virginia"
"Radford City",19465,1,4,20,3.85,1,3,3,1,1,"750"," Virginia"
"Radford City",19466,2,1,24,2.36,1,0,1,2,2,"750"," Virginia"
"Radford City",19467,2,1,24,2.05,1,1,1,2,2,"750"," Virginia"
"Radford City",19468,1,4,23,1.99,1,0,1,2,1,"750"," Virginia"
"Radford City",19469,1,1,21,3.24,1,0,1,2,1,"750"," Virginia"
"Radford City",19470,2,1,22,3.08,1,0,2,2,2,"750"," Virginia"
"Radford City",19471,2,1,22,2.35,1,3,2,1,2,"750"," Virginia"
"Radford City",19472,2,1,19,1.94,1,1,1,1,2,"750"," Virginia"
"Radford City",19473,1,1,18,1.84,1,1,1,2,1,"750"," Virginia"
"Radford City",19474,1,1,17,2.21,2,1,1,2,2,"750"," Virginia"
"Radford City",19475,1,1,22,3.48,1,0,3,2,1,"750"," Virginia"
"Radford City",19476,2,1,19,2.04,1,2,2,1,1,"750"," Virginia"
"Radford City",19477,1,1,16,3.45,1,1,1,2,2,"750"," Virginia"
"Radford City",19478,2,4,23,3.89,2,1,1,1,2,"750"," Virginia"
"Radford City",19479,1,1,20,2.45,3,3,1,2,2,"750"," Virginia"
"Radford City",19480,1,4,24,3.78,1,3,1,2,2,"750"," Virginia"
"Radford City",19481,2,1,22,2.63,3,1,1,1,2,"750"," Virginia"
"Radford City",19482,2,4,22,2.28,1,1,1,1,1,"750"," Virginia"
"Radford City",19483,1,1,23,1.95,3,2,3,1,2,"750"," Virginia"
"Radford City",19484,2,4,23,3.4,1,1,2,2,2,"750"," Virginia"
"Radford City",19485,2,4,19,2.74,1,3,1,2,2,"750"," Virginia"
"Radford City",19486,2,2,22,2.35,1,1,1,2,2,"750"," Virginia"
"Radford City",19487,1,1,24,1.88,1,1,1,2,2,"750"," Virginia"
"Radford City",19488,2,1,23,2.28,1,0,2,2,1,"750"," Virginia"
"Radford City",19489,2,2,19,3.38,1,0,1,2,2,"750"," Virginia"
"Radford City",19490,1,1,24,2.12,1,3,2,2,2,"750"," Virginia"
"Radford City",19491,1,1,17,2.87,1,0,1,2,2,"750"," Virginia"
"Radford City",19492,2,1,24,1.84,1,1,1,2,1,"750"," Virginia"
"Radford City",19493,1,1,17,3.86,2,3,2,2,2,"750"," Virginia"
"Radford City",19494,2,1,21,2.28,1,3,1,1,2,"750"," Virginia"
"Radford City",19495,1,1,21,1.86,1,3,2,2,2,"750"," Virginia"
"Radford City",19496,2,1,16,3.01,3,3,2,1,1,"750"," Virginia"
"Radford City",19497,1,4,19,2.4,1,3,2,2,2,"750"," Virginia"
"Radford City",19498,2,4,27,1.87,1,1,1,2,2,"750"," Virginia"
"Radford City",19499,1,1,20,3.65,1,3,1,2,2,"750"," Virginia"
"Radford City",19500,2,1,22,3.21,1,1,1,2,1,"750"," Virginia"
"Radford City",19501,2,1,17,3.6,1,3,2,2,2,"750"," Virginia"
"Radford City",19502,1,1,25,3.73,1,0,1,1,2,"750"," Virginia"
"Radford City",19503,1,2,18,3.91,1,1,2,2,2,"750"," Virginia"
"Radford City",19504,1,1,19,2,3,3,2,2,1,"750"," Virginia"
"Radford City",19505,1,1,21,3.54,1,1,4,2,2,"750"," Virginia"
"Radford City",19506,2,2,20,3.05,1,1,3,1,2,"750"," Virginia"
"Radford City",19507,1,4,19,2.96,1,0,1,2,2,"750"," Virginia"
"Radford City",19508,1,3,22,2.7,2,2,3,1,1,"750"," Virginia"
"Radford City",19509,1,1,21,1.81,2,3,1,2,1,"750"," Virginia"
"Radford City",19510,1,1,21,3.4,1,1,1,1,1,"750"," Virginia"
"Radford City",19511,2,4,20,3.84,1,3,2,1,1,"750"," Virginia"
"Radford City",19512,2,1,19,2.65,1,0,1,1,2,"750"," Virginia"
"Radford City",19513,2,1,25,3.86,1,1,2,2,1,"750"," Virginia"
"Radford City",19514,2,1,24,2.76,1,0,1,1,2,"750"," Virginia"
"Radford City",19515,2,4,22,3.34,1,1,1,2,2,"750"," Virginia"
"Radford City",19516,1,4,20,3.75,1,1,1,1,1,"750"," Virginia"
"Radford City",19517,1,1,16,3.08,1,3,1,2,2,"750"," Virginia"
"Radford City",19518,2,1,21,2.54,1,3,1,2,1,"750"," Virginia"
"Radford City",19519,1,1,20,3.13,1,1,1,1,2,"750"," Virginia"
"Radford City",19520,2,1,23,1.81,1,1,1,1,2,"750"," Virginia"
"Radford City",19521,1,3,20,3.66,1,1,1,2,2,"750"," Virginia"
"Radford City",19522,2,4,21,2.74,1,2,1,1,1,"750"," Virginia"
"Radford City",19523,2,1,28,1.78,1,1,1,1,2,"750"," Virginia"
"Radford City",19524,1,1,26,3.44,1,1,1,1,2,"750"," Virginia"
"Radford City",19525,1,4,16,2.94,1,3,1,2,2,"750"," Virginia"
"Radford City",19526,2,2,18,2.5,1,2,1,1,2,"750"," Virginia"
"Radford City",19527,1,1,14,2.45,1,3,1,2,2,"750"," Virginia"
"Radford City",19528,2,1,25,2.12,1,1,3,2,2,"750"," Virginia"
"Radford City",19529,2,1,18,3.56,1,3,2,2,1,"750"," Virginia"
"Radford City",19530,1,1,20,1.87,2,1,1,2,1,"750"," Virginia"
"Radford City",19531,1,2,20,2.25,1,1,1,1,1,"750"," Virginia"
"Radford City",19532,2,4,21,2.17,1,3,2,2,2,"750"," Virginia"
"Radford City",19533,1,1,20,3.4,1,3,1,1,2,"750"," Virginia"
"Radford City",19534,1,4,24,2.77,1,1,1,2,2,"750"," Virginia"
"Radford City",19535,1,1,20,1.9,1,3,1,1,2,"750"," Virginia"
"Radford City",19536,2,1,19,3.96,2,3,3,2,2,"750"," Virginia"
"Radford City",19537,2,3,22,2.72,2,3,1,2,2,"750"," Virginia"
"Radford City",19538,2,1,22,2.9,1,1,1,2,2,"750"," Virginia"
"Radford City",19539,1,2,21,3.37,2,3,3,2,1,"750"," Virginia"
"Radford City",19540,1,2,25,3.46,1,1,3,2,2,"750"," Virginia"
"Radford City",19541,1,1,23,2.59,1,1,4,2,2,"750"," Virginia"
"Radford City",19542,1,1,18,2.74,2,1,1,2,1,"750"," Virginia"
"Radford City",19543,1,4,20,3.51,1,0,1,1,1,"750"," Virginia"
"Radford City",19544,2,3,22,3.82,1,1,1,2,1,"750"," Virginia"
"Radford City",19545,2,1,20,2.36,1,2,1,2,2,"750"," Virginia"
"Radford City",19546,2,3,20,2.55,1,1,1,1,1,"750"," Virginia"
"Radford City",19547,2,1,22,2.46,1,1,1,2,1,"750"," Virginia"
"Radford City",19548,1,4,22,2.04,1,3,1,2,2,"750"," Virginia"
"Radford City",19549,1,2,18,2.09,2,2,1,2,1,"750"," Virginia"
"Radford City",19550,2,1,21,3.71,1,2,3,1,1,"750"," Virginia"
"Radford City",19551,2,4,29,1.78,1,2,1,2,2,"750"," Virginia"
"Radford City",19552,1,1,20,3.6,1,3,1,2,2,"750"," Virginia"
"Radford City",19553,2,1,25,2.6,1,1,3,2,1,"750"," Virginia"
"Radford City",19554,1,3,14,3.11,1,3,4,2,2,"750"," Virginia"
"Radford City",19555,2,2,18,2.41,1,2,1,2,2,"750"," Virginia"
